id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_estimee,indicateur_retour,profit_net_estime,mois,nombre_commandes_par_client,valeur_vie_client
CMD104739,2025-09-17,C0030,Kinshasa,Mode,Produit_Mode_39,33.96,1,0.14,5.04,Carte,Instagram Ads,5.53,Livrée,29.2056,13.142520000000001,0,2.5725200000000017,2025-09,13,3713.7228
CMD104740,2025-08-14,C0205,Douala,Beauté,Produit_Beauté_4,37.16,1,0.03,2.88,Carte,Email,1.43,Livrée,36.045199999999994,18.022599999999997,0,13.712599999999998,2025-08,21,5480.2317
CMD104741,2025-10-26,C0088,Abidjan,Mode,Produit_Mode_37,26.37,1,0.07,3.11,Mobile Money,Google Ads,7.64,Livrée,24.5241,11.035845,0,0.285845000000001,2025-10,13,4240.15065
CMD104742,2025-07-12,C0915,Lomé,Beauté,Produit_Beauté_10,29.79,1,0.18,3.78,Paiement à la livraison,Instagram Ads,8.84,Livrée,24.4278,12.2139,0,-0.4060999999999986,2025-07,1,24.4278
CMD104743,2025-11-29,C0325,Abidjan,Électronique,Produit_Électronique_43,277.13,1,0.24,8.15,Virement,Instagram Ads,12.17,Livrée,210.6188,42.123760000000004,0,21.803760000000004,2025-11,15,3406.9066000000003
CMD104744,2025-12-08,C0009,Dakar,Mode,Produit_Mode_5,28.72,2,0.2,8.0,Carte,Email,1.84,Livrée,45.952,20.6784,0,10.8384,2025-12,13,4683.38
CMD104745,2025-10-16,C0286,Cotonou,Électronique,Produit_Électronique_23,427.68,1,0.06,7.02,Carte,Email,1.49,Livrée,402.01919999999996,80.40384,0,71.89384000000001,2025-10,13,2252.0742999999998
CMD104746,2025-07-10,C1411,Abidjan,Mode,Produit_Mode_20,8.86,1,0.25,6.25,Carte,Google Ads,3.9,Livrée,6.645,2.99025,0,-7.15975,2025-07,4,485.64099999999996
CMD104747,2025-09-26,C0094,Dakar,Beauté,Produit_Beauté_20,20.87,1,0.1,8.94,Carte,Instagram Ads,6.15,Livrée,18.783,9.3915,0,-5.698499999999999,2025-09,17,3990.9307000000003
CMD104748,2025-08-23,C0033,Abidjan,Électronique,Produit_Électronique_39,460.55,3,0.07,8.64,Paiement à la livraison,Email,0.81,Retournée,1284.9345,256.98690000000005,1,-9.449999999999989,2025-08,18,6641.0533000000005
CMD104749,2025-09-06,C1406,Kinshasa,Mode,Produit_Mode_15,35.26,3,0.29,4.67,Mobile Money,Instagram Ads,11.58,Livrée,75.10379999999999,33.79671,0,17.546709999999997,2025-09,3,142.54919999999998
CMD104750,2025-11-03,C1704,Kinshasa,Beauté,Produit_Beauté_6,42.91,3,0.05,8.55,Mobile Money,Google Ads,4.37,Livrée,122.29349999999998,61.14674999999999,0,48.22674999999999,2025-11,5,2340.8736
CMD104751,2025-07-26,C0122,Kinshasa,Électronique,Produit_Mode_18,18.79,2,0.16,8.95,Carte,Google Ads,3.44,Livrée,31.567199999999996,6.31344,0,-6.076559999999999,2025-07,15,3409.5052
CMD104752,2025-08-12,C0094,Abidjan,Beauté,Produit_Beauté_10,23.25,1,0.07,6.61,Virement,Instagram Ads,6.57,Livrée,21.6225,10.81125,0,-2.3687500000000012,2025-08,17,3990.9307000000003
CMD104753,2025-11-19,C0345,Kinshasa,Mode,Produit_Mode_8,50.13,2,0.14,6.24,Virement,Google Ads,7.92,Livrée,86.2236,38.80062,0,24.64062,2025-11,14,3226.0962
CMD104755,2025-09-13,C0041,Brazzaville,Électronique,Produit_Électronique_3,357.04,3,0.05,5.74,Paiement à la livraison,Google Ads,4.3,Livrée,1017.5640000000001,203.51280000000003,0,193.4728,2025-09,15,3571.7734
CMD104756,2025-12-02,C1281,Kinshasa,Mode,Produit_Mode_21,45.02,3,0.28,7.09,Mobile Money,Google Ads,3.97,Livrée,97.2432,43.759440000000005,0,32.69944000000001,2025-12,2,126.1908
CMD104757,2025-07-25,C0340,Cotonou,Beauté,Produit_Beauté_23,12.41,1,0.03,8.07,Virement,Google Ads,5.17,Livrée,12.0377,6.01885,0,-7.221150000000001,2025-07,20,4694.0243
CMD104758,2025-09-30,C0350,Brazzaville,Mode,Produit_Mode_45,40.83,2,0.09,2.05,Paiement à la livraison,Google Ads,6.4,Livrée,74.3106,33.439769999999996,0,24.989769999999993,2025-09,17,5553.1116999999995
CMD104759,2025-07-09,C0855,Dakar,Électronique,Produit_Électronique_35,603.43,1,0.08,5.71,Mobile Money,Influenceur,4.18,Retournée,555.1555999999999,111.03111999999999,1,-9.889999999999986,2025-07,5,797.6891
CMD104760,2025-07-28,C0102,Cotonou,Mode,Produit_Mode_25,30.56,3,0.19,2.36,Virement,Influenceur,12.44,Livrée,74.2608,33.41736,0,18.617360000000005,2025-07,19,3923.2406
CMD104761,2025-07-25,C0287,Abidjan,Mode,Produit_Mode_31,56.37,3,0.27,7.74,Virement,Influenceur,7.28,Livrée,123.45029999999998,55.552634999999995,0,40.53263499999999,2025-07,14,3489.5337
CMD104762,2025-10-04,C1472,Cotonou,Beauté,Produit_Beauté_49,25.0,1,0.27,6.78,Mobile Money,Instagram Ads,11.1,Livrée,18.25,9.125,0,-8.754999999999999,2025-10,2,611.8808000000001
CMD104763,2025-10-17,C0051,Libreville,Électronique,Produit_Électronique_2,367.8,2,0.04,8.97,Paiement à la livraison,Email,1.06,Livrée,706.176,141.23520000000002,0,131.20520000000002,2025-10,17,9419.4902
CMD104764,2025-11-09,C0060,Abidjan,Beauté,Produit_Beauté_26,30.0,2,0.05,4.16,Paiement à la livraison,Instagram Ads,8.77,Livrée,57.0,28.5,0,15.57,2025-11,14,3135.68995
CMD104766,2025-08-29,C0220,Douala,Mode,Produit_Mode_40,37.44,3,0.13,3.32,Mobile Money,Instagram Ads,7.19,Livrée,97.71839999999999,43.973279999999995,0,33.46328,2025-08,14,4405.405
CMD104767,2025-12-01,C0037,Kinshasa,Mode,Produit_Mode_4,43.01,2,0.25,7.54,Paiement à la livraison,Google Ads,4.81,Livrée,64.515,29.031750000000002,0,16.681750000000005,2025-12,16,3098.5544999999997
CMD104768,2025-09-18,C0364,Cotonou,Électronique,Produit_Électronique_9,348.78,3,0.1,8.1,Mobile Money,Email,1.44,Livrée,941.7059999999999,188.3412,0,178.8012,2025-09,19,8252.4673
CMD104769,2025-12-21,C0857,Abidjan,Maison,Produit_Maison_12,103.2,1,0.06,8.95,Carte,Google Ads,6.52,Livrée,97.008,33.952799999999996,0,18.482799999999997,2025-12,2,156.4856
CMD104771,2025-11-06,C0046,Abidjan,Mode,Produit_Mode_4,41.54,3,0.15,7.77,Mobile Money,Google Ads,6.75,Livrée,105.927,47.66715000000001,0,33.14715000000001,2025-11,17,4329.9522
CMD104773,2025-12-21,C0089,Dakar,Mode,Produit_Mode_7,24.4,1,0.19,2.35,Mobile Money,Google Ads,5.85,Livrée,19.764,8.8938,0,0.6938000000000013,2025-12,18,4880.4629
CMD104774,2025-09-02,C0241,Cotonou,Mode,Produit_Mode_29,42.56,3,0.29,7.76,Virement,Email,1.63,Livrée,90.6528,40.79376,0,31.403760000000002,2025-09,15,5272.0516
CMD104775,2025-10-05,C0310,Dakar,Électronique,Produit_Électronique_46,697.07,1,0.03,5.11,Carte,Google Ads,3.33,Livrée,676.1579,135.23158,0,126.79158,2025-10,25,6182.3563
CMD104776,2025-09-23,C0012,Lomé,Maison,Produit_Maison_13,157.65,3,0.1,8.64,Virement,Influenceur,9.12,Livrée,425.65500000000003,148.97925,0,131.21925,2025-09,19,5058.7638
CMD104777,2025-07-22,C0362,Lomé,Beauté,Produit_Beauté_16,18.67,3,0.28,2.3,Virement,Instagram Ads,5.25,Livrée,40.327200000000005,20.163600000000002,0,12.613600000000002,2025-07,13,4002.2208
CMD104778,2025-10-20,C0762,Douala,Électronique,Produit_Électronique_44,395.6,2,0.08,9.15,Carte,Email,0.65,Livrée,727.9040000000001,145.58080000000004,0,135.78080000000003,2025-10,4,1930.614
CMD104779,2025-12-15,C1360,Douala,Maison,Produit_Maison_44,88.08,2,0.01,8.15,Carte,Google Ads,4.8,Livrée,174.39839999999998,61.03943999999999,0,48.089439999999996,2025-12,2,200.23839999999998
CMD104780,2025-12-12,C0008,Cotonou,Électronique,Produit_Électronique_44,396.49,3,0.03,4.02,Carte,Influenceur,11.23,Livrée,1153.7859,230.75718000000003,0,215.50718000000003,2025-12,15,3743.7162000000003
CMD104781,2025-10-28,C0798,Douala,Mode,Produit_Mode_29,57.31,1,0.07,3.61,Carte,Instagram Ads,12.06,Livrée,53.2983,23.984234999999998,0,8.314234999999998,2025-10,3,715.4055
CMD104782,2025-08-24,C1042,Kinshasa,Mode,Produit_Mode_10,52.52,3,0.17,2.14,Paiement à la livraison,Influenceur,17.17,Livrée,130.7748,58.84866,0,39.53866,2025-08,1,130.7748
CMD104783,2025-12-23,C1522,Lomé,Maison,Produit_Maison_15,99.8,3,0.07,5.33,Paiement à la livraison,Influenceur,13.51,Livrée,278.44199999999995,97.45469999999997,0,78.61469999999997,2025-12,2,1159.008
CMD104784,2025-12-06,C0050,Abidjan,Beauté,Produit_Beauté_26,29.79,3,0.09,3.4,Mobile Money,Google Ads,4.1,Livrée,81.3267,40.66335,0,33.16335,2025-12,19,2867.7985999999996
CMD104785,2025-11-23,C1611,Douala,Électronique,Produit_Électronique_28,342.33,2,0.23,9.54,Paiement à la livraison,Instagram Ads,14.27,Livrée,527.1881999999999,105.43763999999999,0,81.62764,2025-11,1,527.1881999999999
CMD104786,2025-11-01,C0013,Douala,Maison,Produit_Maison_32,123.34,2,0.19,7.05,Paiement à la livraison,Instagram Ads,13.82,Livrée,199.81080000000003,69.93378,0,49.06378,2025-11,13,2969.3896
CMD104787,2025-07-01,C0149,Kinshasa,Mode,Produit_Mode_24,36.3,3,0.16,9.41,Carte,Instagram Ads,6.6,Livrée,91.47599999999998,41.164199999999994,0,25.154199999999996,2025-07,12,3052.3871999999997
CMD104788,2025-08-20,C0140,Abidjan,Électronique,Produit_Électronique_12,285.7,3,0.05,6.75,Carte,Email,1.64,Livrée,814.2449999999999,162.849,0,154.459,2025-08,15,2721.5806
CMD104790,2025-11-04,C0017,Douala,Beauté,Produit_Beauté_41,27.21,2,0.1,2.56,Virement,Google Ads,3.6,Livrée,48.978,24.489,0,18.329,2025-11,8,479.823
CMD104791,2025-09-27,C0348,Abidjan,Beauté,Produit_Beauté_29,26.43,3,0.08,5.52,Paiement à la livraison,Influenceur,11.9,Livrée,72.9468,36.4734,0,19.053399999999996,2025-09,16,7836.728
CMD104792,2025-10-10,C0332,Cotonou,Électronique,Produit_Beauté_1,32.33,1,0.1,3.56,Virement,Influenceur,13.36,Livrée,29.096999999999998,5.8194,0,-11.1006,2025-10,19,4585.4637
CMD104793,2025-12-02,C1615,Dakar,Beauté,Produit_Beauté_44,15.21,1,0.07,6.99,Paiement à la livraison,Instagram Ads,14.57,Livrée,14.1453,7.07265,0,-14.48735,2025-12,3,327.78450000000004
CMD104794,2025-12-24,C0178,Dakar,Électronique,Produit_Électronique_35,523.29,1,0.06,4.37,Carte,Influenceur,17.65,Livrée,491.89259999999996,98.37852,0,76.35852,2025-12,19,7017.5565
CMD104795,2025-12-30,C0491,Cotonou,Électronique,Produit_Électronique_3,442.45,2,0.23,8.63,Carte,Instagram Ads,6.36,Livrée,681.373,136.27460000000002,0,121.28460000000003,2025-12,2,706.5765
CMD104796,2025-07-20,C1700,Douala,Mode,Produit_Mode_5,45.3,3,0.26,9.12,Mobile Money,Email,0.7,Livrée,100.56599999999999,45.25469999999999,0,35.43469999999999,2025-07,2,376.2516
CMD104797,2025-07-13,C0642,Douala,Beauté,Produit_Beauté_18,25.45,1,0.03,6.57,Mobile Money,Influenceur,6.06,Annulée,0.0,0.0,0,-12.629999999999999,2025-07,4,3394.6719000000003
CMD104798,2025-10-05,C0279,Abidjan,Maison,Produit_Maison_1,156.89,3,0.19,2.38,Mobile Money,Instagram Ads,7.32,Livrée,381.2427,133.434945,0,123.73494500000001,2025-10,10,1625.3374000000001
CMD104799,2025-07-26,C0336,Abidjan,Mode,Produit_Mode_16,50.06,3,0.23,2.09,Virement,Google Ads,7.56,Livrée,115.63860000000001,52.03737,0,42.387370000000004,2025-07,18,6638.8756
CMD104800,2025-08-14,C0281,Dakar,Beauté,Produit_Beauté_49,14.94,3,0.11,5.99,Carte,Instagram Ads,9.62,Livrée,39.8898,19.9449,0,4.334900000000001,2025-08,14,3892.0984
CMD104801,2025-12-20,C0062,Abidjan,Maison,Produit_Maison_15,220.8,1,0.1,7.43,Paiement à la livraison,Email,1.02,Livrée,198.72000000000003,69.552,0,61.102000000000004,2025-12,12,5087.7145
CMD104802,2025-10-15,C0486,Dakar,Électronique,Produit_Électronique_42,358.92,3,0.05,3.0,Carte,Email,1.18,Livrée,1022.9219999999999,204.5844,0,200.40439999999998,2025-10,2,1740.9564
CMD104803,2025-12-27,C0125,Dakar,Maison,Produit_Maison_30,119.76,1,0.25,4.13,Carte,Instagram Ads,7.43,Livrée,89.82000000000001,31.437,0,19.877000000000002,2025-12,19,2196.3802
CMD104804,2025-11-08,C0156,Douala,Mode,Produit_Mode_3,48.96,3,0.27,9.21,Mobile Money,Google Ads,7.76,Livrée,107.2224,48.25008,0,31.280079999999998,2025-11,23,7029.902
CMD104805,2025-07-11,C0066,Kinshasa,Beauté,Produit_Beauté_50,24.61,2,0.05,5.75,Carte,Influenceur,18.21,Livrée,46.75899999999999,23.379499999999997,0,-0.5805000000000042,2025-07,14,1188.7182
CMD104806,2025-07-13,C1870,Lomé,Électronique,Produit_Électronique_28,506.67,3,0.08,7.92,Carte,Instagram Ads,10.68,Retournée,1398.4092,279.68184,1,-18.600000000000023,2025-07,1,1398.4092
CMD104807,2025-08-31,C0186,Douala,Beauté,Produit_Beauté_7,27.32,2,0.01,9.02,Virement,Email,1.86,Retournée,54.0936,27.0468,1,-10.879999999999999,2025-08,14,5407.452
CMD104808,2025-08-16,C0003,Douala,Électronique,Produit_Électronique_50,559.85,3,0.1,6.68,Carte,Google Ads,5.11,Retournée,1511.5950000000003,302.3190000000001,1,-11.79000000000002,2025-08,26,9473.0849
CMD104809,2025-11-27,C1274,Cotonou,Électronique,Produit_Électronique_24,316.63,1,0.2,4.83,Virement,Instagram Ads,5.35,Livrée,253.304,50.6608,0,40.4808,2025-11,3,1529.2813999999998
CMD104810,2025-09-05,C0860,Kinshasa,Électronique,Produit_Maison_40,64.0,2,0.08,4.93,Mobile Money,Email,0.92,Livrée,117.76,23.552000000000003,0,17.702,2025-09,2,219.409
CMD104811,2025-10-10,C0199,Douala,Électronique,Produit_Mode_28,37.41,2,0.14,5.5,Paiement à la livraison,Instagram Ads,5.81,Livrée,64.34519999999999,12.869039999999998,0,1.5590399999999986,2025-10,12,3015.8170999999998
CMD104812,2025-11-05,C0224,Douala,Mode,Produit_Mode_45,25.48,2,0.25,6.84,Carte,Google Ads,6.77,Livrée,38.22,17.199,0,3.589000000000002,2025-11,13,3907.8471
CMD104813,2025-12-20,C0212,Lomé,Maison,Produit_Maison_16,197.78,1,0.1,7.29,Paiement à la livraison,Google Ads,5.71,Livrée,178.002,62.3007,0,49.3007,2025-12,20,6087.59
CMD104814,2025-11-27,C0054,Dakar,Beauté,Produit_Beauté_49,37.76,3,0.2,6.2,Paiement à la livraison,Instagram Ads,12.85,Livrée,90.62400000000001,45.312000000000005,0,26.262,2025-11,22,8078.2427
CMD104815,2025-10-06,C0902,Cotonou,Mode,Produit_Mode_24,36.72,2,0.25,6.51,Carte,Email,0.65,Livrée,55.08,24.786,0,17.626000000000005,2025-10,3,342.88399999999996
CMD104816,2025-10-02,C0234,Dakar,Électronique,Produit_Beauté_48,16.64,1,0.27,7.1,Paiement à la livraison,Instagram Ads,14.83,Livrée,12.1472,2.42944,0,-19.50056,2025-10,21,5790.9989
CMD104817,2025-09-12,C0095,Kinshasa,Électronique,Produit_Mode_14,43.11,3,0.19,8.07,Mobile Money,Google Ads,6.9,Livrée,104.7573,20.95146,0,5.98146,2025-09,24,5769.5134
CMD104818,2025-12-23,C1469,Lomé,Mode,Produit_Mode_43,35.32,1,0.12,6.34,Virement,Instagram Ads,9.36,Livrée,31.0816,13.986720000000002,0,-1.7132799999999975,2025-12,1,31.0816
CMD104819,2025-10-06,C0618,Dakar,Beauté,Produit_Beauté_25,28.86,3,0.02,3.5,Paiement à la livraison,Email,0.98,Livrée,84.8484,42.4242,0,37.9442,2025-10,6,466.5458
CMD104820,2025-08-15,C0104,Abidjan,Mode,Produit_Mode_19,53.24,2,0.19,5.84,Carte,Email,0.6,Livrée,86.2488,38.81196,0,32.371959999999994,2025-08,15,1591.9787000000001
CMD104821,2025-12-22,C0234,Abidjan,Maison,Produit_Maison_44,119.76,1,0.26,4.7,Carte,Instagram Ads,9.2,Livrée,88.6224,31.017839999999996,0,17.117839999999998,2025-12,21,5790.9989
CMD104822,2025-09-15,C0343,Kinshasa,Électronique,Produit_Électronique_19,430.78,2,0.16,8.08,Mobile Money,Instagram Ads,12.36,Retournée,723.7103999999999,144.74208,1,-20.440000000000012,2025-09,15,4220.2955
CMD104823,2025-11-08,C0307,Abidjan,Beauté,Produit_Beauté_14,15.21,2,0.1,2.08,Paiement à la livraison,Instagram Ads,5.62,Livrée,27.378000000000004,13.689000000000002,0,5.989000000000002,2025-11,15,2728.9963
CMD104824,2025-10-15,C0013,Libreville,Électronique,Produit_Électronique_21,322.9,2,0.1,6.92,Paiement à la livraison,Instagram Ads,14.42,Livrée,581.22,116.24400000000001,0,94.90400000000001,2025-10,13,2969.3896
CMD104825,2025-10-05,C0289,Dakar,Électronique,Produit_Électronique_2,486.37,3,0.07,5.28,Paiement à la livraison,Google Ads,6.15,Livrée,1356.9723000000001,271.39446000000004,0,259.9644600000001,2025-10,13,4448.1418
CMD104826,2025-08-25,C0286,Brazzaville,Maison,Produit_Maison_1,99.49,3,0.24,2.69,Mobile Money,Instagram Ads,10.42,Livrée,226.83719999999997,79.39301999999998,0,66.28301999999998,2025-08,13,2252.0742999999998
CMD104827,2025-07-08,C0112,Brazzaville,Beauté,Produit_Beauté_26,28.32,3,0.04,6.96,Mobile Money,Email,1.39,Livrée,81.5616,40.7808,0,32.4308,2025-07,15,4957.7804
CMD104828,2025-08-28,C0161,Brazzaville,Électronique,Produit_Électronique_48,450.58,3,0.06,2.91,Mobile Money,Google Ads,3.22,Livrée,1270.6355999999998,254.12712,0,247.99712,2025-08,18,5501.6782
CMD104829,2025-08-07,C1447,Abidjan,Beauté,Produit_Beauté_43,11.04,1,0.06,7.17,Carte,Instagram Ads,14.54,Livrée,10.3776,5.1888,0,-16.5212,2025-08,2,48.439800000000005
CMD104831,2025-07-17,C0135,Douala,Électronique,Produit_Électronique_38,305.13,2,0.16,4.76,Mobile Money,Instagram Ads,11.23,Annulée,0.0,0.0,0,-15.99,2025-07,21,4106.4007
CMD104832,2025-07-25,C0231,Kinshasa,Électronique,Produit_Électronique_31,416.42,2,0.07,9.38,Virement,Influenceur,11.17,Livrée,774.5412,154.90824,0,134.35824000000002,2025-07,17,5779.3746
CMD104834,2025-12-26,C0205,Douala,Beauté,Produit_Beauté_22,25.58,1,0.25,8.43,Paiement à la livraison,Instagram Ads,6.24,Livrée,19.185,9.5925,0,-5.077500000000001,2025-12,21,5480.2317
CMD104835,2025-12-21,C0313,Dakar,Mode,Produit_Mode_37,23.98,2,0.19,6.63,Virement,Google Ads,6.46,Livrée,38.8476,17.48142,0,4.391420000000001,2025-12,22,5876.8806
CMD104836,2025-10-31,C1191,Dakar,Maison,Produit_Maison_21,124.58,3,0.09,7.09,Carte,Email,1.53,Livrée,340.1034,119.03619,0,110.41619,2025-10,2,739.1106
CMD104837,2025-08-11,C0276,Kinshasa,Électronique,Produit_Électronique_8,506.48,1,0.05,4.61,Carte,Email,1.33,Retournée,481.156,96.2312,1,-5.939999999999998,2025-08,16,4738.713299999999
CMD104838,2025-09-10,C0209,Dakar,Maison,Produit_Maison_23,48.41,3,0.18,3.88,Paiement à la livraison,Instagram Ads,13.75,Livrée,119.0886,41.68101,0,24.051009999999998,2025-09,13,4203.8433
CMD104839,2025-11-10,C1132,Dakar,Mode,Produit_Mode_1,53.53,3,0.15,2.72,Carte,Google Ads,6.68,Livrée,136.5015,61.425675,0,52.025675,2025-11,1,136.5015
CMD104840,2025-10-19,C0108,Douala,Électronique,Produit_Électronique_27,564.98,1,0.03,9.94,Virement,Influenceur,6.47,Livrée,548.0306,109.60612000000002,0,93.19612000000002,2025-10,16,5010.4933
CMD104841,2025-09-01,C0208,Kinshasa,Électronique,Produit_Électronique_11,564.91,2,0.03,3.16,Carte,Email,0.51,Livrée,1095.9253999999999,219.18507999999997,0,215.51507999999998,2025-09,20,3644.4182
CMD104842,2025-11-30,C0187,Kinshasa,Beauté,Produit_Beauté_12,40.22,2,0.27,5.64,Paiement à la livraison,Instagram Ads,7.0,Livrée,58.721199999999996,29.360599999999998,0,16.720599999999997,2025-11,14,5974.0461
CMD104843,2025-10-15,C0305,Douala,Électronique,Produit_Électronique_36,521.33,1,0.15,2.96,Paiement à la livraison,Instagram Ads,12.31,Livrée,443.13050000000004,88.62610000000001,0,73.35610000000001,2025-10,16,5642.1036
CMD104844,2025-11-07,C0293,Brazzaville,Mode,Produit_Mode_34,56.64,1,0.15,6.79,Mobile Money,Instagram Ads,9.1,Livrée,48.144,21.6648,0,5.774800000000001,2025-11,18,4970.131899999999
CMD104845,2025-12-24,C1327,Libreville,Mode,Produit_Mode_26,35.05,1,0.14,8.76,Carte,Google Ads,5.62,Livrée,30.142999999999997,13.56435,0,-0.8156500000000007,2025-12,1,30.142999999999997
CMD104846,2025-11-13,C0341,Kinshasa,Mode,Produit_Mode_49,51.22,2,0.11,9.7,Carte,Email,1.91,Livrée,91.1716,41.02722,0,29.41722,2025-11,11,3744.3512
CMD104847,2025-08-23,C0026,Brazzaville,Mode,Produit_Mode_32,41.38,1,0.12,7.05,Paiement à la livraison,Instagram Ads,13.73,Livrée,36.4144,16.386480000000002,0,-4.393519999999999,2025-08,23,4503.9286
CMD104848,2025-09-28,C0349,Brazzaville,Mode,Produit_Mode_25,38.88,1,0.11,9.4,Carte,Instagram Ads,9.87,Livrée,34.6032,15.57144,0,-3.6985599999999987,2025-09,25,6865.0472
CMD104849,2025-08-26,C1415,Kinshasa,Maison,Produit_Maison_16,75.31,2,0.06,7.92,Carte,Email,0.94,Livrée,141.5828,49.553979999999996,0,40.693979999999996,2025-08,2,155.91979999999998
CMD104850,2025-07-20,C0269,Lomé,Électronique,Produit_Électronique_49,214.7,2,0.1,8.89,Carte,Instagram Ads,14.85,Livrée,386.46,77.292,0,53.552,2025-07,18,6242.7876
CMD104851,2025-07-12,C0308,Kinshasa,Mode,Produit_Mode_31,13.86,2,0.3,3.41,Mobile Money,Email,1.29,Livrée,19.403999999999996,8.731799999999998,0,4.031799999999998,2025-07,20,3853.1412
CMD104852,2025-12-20,C0182,Kinshasa,Mode,Produit_Mode_34,39.94,2,0.24,6.26,Virement,Google Ads,6.78,Livrée,60.7088,27.31896,0,14.278959999999998,2025-12,19,5375.507799999999
CMD104853,2025-09-24,C0174,Douala,Beauté,Produit_Beauté_44,20.47,2,0.06,7.34,Mobile Money,Instagram Ads,11.81,Livrée,38.483599999999996,19.241799999999998,0,0.09179999999999744,2025-09,20,5362.69
CMD104854,2025-12-01,C1122,Lomé,Électronique,Produit_Électronique_10,379.68,3,0.09,3.1,Carte,Influenceur,9.18,Livrée,1036.5264,207.30528,0,195.02528,2025-12,4,2861.6054
CMD104855,2025-11-01,C1500,Kinshasa,Mode,Produit_Mode_10,44.37,1,0.1,2.39,Mobile Money,Instagram Ads,8.46,Livrée,39.933,17.96985,0,7.11985,2025-11,3,430.88370000000003
CMD104856,2025-09-21,C1826,Kinshasa,Beauté,Produit_Beauté_5,26.36,1,0.09,2.11,Virement,Google Ads,6.73,Livrée,23.9876,11.9938,0,3.1538000000000004,2025-09,2,23.9876
CMD104857,2025-12-01,C0377,Lomé,Beauté,Produit_Beauté_41,29.43,2,0.04,8.4,Carte,Email,1.83,Livrée,56.505599999999994,28.252799999999997,0,18.022799999999997,2025-12,15,4027.2384
CMD104858,2025-09-04,C1776,Dakar,Mode,Produit_Mode_7,35.64,2,0.09,8.15,Mobile Money,Influenceur,13.56,Livrée,64.8648,29.18916,0,7.479160000000002,2025-09,3,364.8758
CMD104859,2025-12-28,C1447,Libreville,Mode,Produit_Mode_8,48.18,1,0.21,8.27,Carte,Google Ads,3.37,Livrée,38.062200000000004,17.127990000000004,0,5.487990000000004,2025-12,2,48.439800000000005
CMD104860,2025-12-26,C0119,Cotonou,Électronique,Produit_Électronique_23,281.45,2,0.08,8.11,Virement,Google Ads,3.62,Livrée,517.868,103.57360000000001,0,91.84360000000001,2025-12,22,5904.3007
CMD104861,2025-09-05,C0106,Kinshasa,Électronique,Produit_Électronique_21,410.67,3,0.08,5.4,Virement,Email,0.92,Livrée,1133.4492,226.68984,0,220.36984,2025-09,12,3922.2650000000003
